,musical_title,rate,review_title,review_text,review_date
42,미드나잇 : 앤틀러스,5,재밌어요,재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요 재밌어요,2023.05.01
43,미드나잇 : 앤틀러스,5,좋았어요,"여러 모로 신선하기도, 기대감 충족이 되기도 했습니다. 일단 대본이 탄탄하고 넘버가 좋은데 거기에 좋은 연기가 더해지니 너무 만족스럽네요",2023.05.01
44,미드나잇 : 앤틀러스,5,행복했어요,다시 돌아왔으면 좋겠어요,2023.05.01
45,미드나잇 : 앤틀러스,5,좋아요,재미있게 잘 봤어요 ㅎㅎ,2023.05.01
46,미드나잇 : 앤틀러스,5,언제다시오나여,고지터 최고..,2023.05.01
47,미드나잇 : 앤틀러스,5,최애페어..ㅜㅜ,이 페어를 이렇게 사랑하게 될줄이아 였어요.진짜 수우먼이랑 제윤맨 너무너무 잘해줘서 고맙고더 많이 못본게 아쉬울 정도였어요.마지막까지 과함도 부족함도이 너무 좋았어요!그리고 고지터...뭐 그냥 고지터잖아요...당연히 올거라 믿고 있으니 또 기다려볼게여..ㅜㅜ행복했어요!,2023.05.01
48,미드나잇 : 앤틀러스,5,성지터짱,성지터 새로운 느낌의 비지터였오요 정말 무섭고 크고.... 정말 재밌는 비지터욨어요 모든곳에에서 다 찢으시고 후..... 정말 불쾌한 존재의 탄생을 보는 신선한 충격이었습니다,2023.05.01
49,미드나잇 : 앤틀러스,4,재밌어요,일라이 수고했습니다,2023.05.01
50,미드나잇 : 앤틀러스,5,정말 재밌는 극이었습니다,막공이어서 너무 아쉬워요 정말 행복한 관극이엇어요 다시 돌아와주셍ㅎ 성지터배우님들 정말 잘하시고 오케도 넘 좋고 극도 넘좋앗어요,2023.05.01
51,미드나잇 : 앤틀러스,5,역시는 역시,믿나의 전설 고지터와 새로운 맨 욱진맨의 페어막답게 정말 재미있고 시간가는 줄 모르는 시간이었습니다. 귀여운 외모 덕분에 스포씬 이후가 더욱 반전이었던 꾀꼬리 수우먼까지 최고!!!,2023.05.01
52,미드나잇 : 앤틀러스,5,재밌어요,재밌어요,2023.05.01
53,미드나잇 : 앤틀러스,5,미드나잇 : 앤틀러스,뽀뽀 취소 너무 웃겼어요 욱맨 성지터 최고,2023.05.01
54,미드나잇 : 앤틀러스,5,넘 재밌었어용!,즐거운 시간,2023.05.01
55,미드나잇 : 앤틀러스,5,재밌어요,다들 노래 너무 잘하세요,2023.05.01
56,미드나잇 : 앤틀러스,5,마지막까지 최고였어요,마지막 공연이었는데 정말 재밌게 잘 봤습니다 앤틀러스가 금방 다시 돌아왔으면 좋겠어요 ㅠㅠ,2023.05.01
57,미드나잇 : 앤틀러스,5,너무재밌어요,끝나기전에 겨우 보러갔는데 전개와 넘버 연기 모두 대만족했어요,2023.05.01
58,미드나잇 : 앤틀러스,5,재밌어요,놐놐놐 다시 돌아올 날만 기다리겠습니다,2023.05.01
59,미드나잇 : 앤틀러스,5,미드나잇 : 앤틀러스,정욱진 짱,2023.05.01
60,미드나잇 : 앤틀러스,5,굿공연굿공연,짱이에여,2023.05.01
61,미드나잇 : 앤틀러스,5,미드나잇 : 앤틀러스,박민성 정욱진 전성민 정종환 방가희 짱 다시 돌아오길!,2023.05.01
62,미드나잇 : 앤틀러스,5,너무너무 좋았어요,너무너무 좋았습니다,2023.05.01
63,미드나잇 : 앤틀러스,5,최고,잘봤습니다,2023.05.01
64,미드나잇 : 앤틀러스,5,누구나,악마죠 때로는,2023.05.01
65,미드나잇 : 앤틀러스,5,고지터,미쳤나보다,2023.05.01
66,미드나잇 : 앤틀러스,5,흥미진진한 시간이었어요,시대와 국가는 다르지만 빗대어 생각해볼 수 있는 흥미진진한 스토리!,2023.05.01
67,미드나잇 : 앤틀러스,5,재밌었어요,재밌었어요~,2023.05.01
68,미드나잇 : 앤틀러스,5,미드나잇 최고,미드나잇이 끝났다니.. 믿기지 않음,2023.05.01
69,미드나잇 : 앤틀러스,5,재밌었습니다 그동안,너무 잘봣어요`!~!!~! 그동안 모두 수ㄱ고하셧다,2023.05.01
70,미드나잇 : 앤틀러스,5,....................................................,........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,2023.05.01
71,미드나잇 : 앤틀러스,5,..........................,..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,2023.05.01
72,미드나잇 : 앤틀러스,5,보면 빠져들수밖에 없어요,와..우선 고상호 배우님..비지터 자쳐입니다.. 음청 무서워여.. 전성민 배우님 우먼도 장난아니구요 ㅎㅎ 두분 기싸움이 정말 재밌었어요!  다음시즌 꼭 다시 챙겨볼겁니다!,2023.05.01
73,미드나잇 : 앤틀러스,5,재밌어요,재밌어요,2023.04.30
74,미드나잇 : 앤틀러스,5,재밌어요,재밌어요,2023.04.30
75,미드나잇 : 앤틀러스,5,미드나잇 세미막!!,벌써 저번주라니요... 벌써 보고싶네요ㅠㅠ 위대한 욱맨 영원히!!!,2023.04.29
76,미드나잇 : 앤틀러스,5,재밌어요,재밌어요,2023.04.28
77,미드나잇 : 앤틀러스,5,너무 좋은 극.,"첫 관람보다 두번, 세번 횟수가 더해갈수록 극을 보는 재미가 늘어나는 극입니다! 너무 좋아요!",2023.04.27
78,미드나잇 : 앤틀러스,5,미드나잇,잘봤어요,2023.04.26
79,미드나잇 : 앤틀러스,4,피폐... 최고,우연우먼 최고... 연출도... 최고...,2023.04.25
80,미드나잇 : 앤틀러스,5,고지터 짱,비지터가 고상호를 연기한다.,2023.04.25
81,미드나잇 : 앤틀러스,5,려지터 최고♡,젠더프리 캐스팅 너무 멋진 배우님 마지막까지 수고 많으셨어요!,2023.04.25
82,미드나잇 : 앤틀러스,5,짱,너무 재밌게 봤어요,2023.04.25
83,미드나잇 : 앤틀러스,5,뮤지컬 〈미드나잇 : 앤틀러스〉,모두다 악마죠 때로는,2023.04.25
84,미드나잇 : 앤틀러스,5,좋아요,좋아요 좋아요,2023.04.25
85,미드나잇 : 앤틀러스,5,역시 미드나잇,너무 재밌네요,2023.04.25
86,미드나잇 : 앤틀러스,5,최고였어요,또 보고싶어요,2023.04.25
87,미드나잇 : 앤틀러스,5,좋았어요,재미있게 봤어요,2023.04.25
88,미드나잇 : 앤틀러스,5,미드나잇앤틀러스,끝나버렸어요ㅠㅠㅠ 이제 어디에서 나의 맨과우먼 비지터와 플레이어들을 봐야하나요. 빠른시일에 이번배우들 싹다 데리구 미드나잇액터뮤지션으로 와주세요! 앤틀 봤으니 이제 같배우로 액뮤 볼 차례입니다!!!! 고생하셨어요.,2023.04.25
89,미드나잇 : 앤틀러스,5,굿바이 욱맨...,마지막이라 그런지 더 몰입해서 봤어요중간중간 극의 중심을 유지한 채 이어가는 애드립도 눈에 잘 담아왔습니다사랑스러운 욱맨 봐서 행복했습니다,2023.04.25
90,미드나잇 : 앤틀러스,5,완벽한 막공이었습니다,이제 미드나잇 앤틀러스를 못 본다니 너무 아쉽고... 하루가 너무 길고... 그러네요... 약 3개월 동안 너무 행복했습니다. 감사합니다!!,2023.04.24
91,미드나잇 : 앤틀러스,5,고지터 무조건,류제윤맨도 너무좋었다,2023.04.24
92,미드나잇 : 앤틀러스,5,안녕,다음엔 더 많이 봐야지 아숩,2023.04.24
93,미드나잇 : 앤틀러스,5,최고,진짜 꼭 추천하는 뮤지컬이에요 매번 볼 때마다 힐링하고 나와요 넘버도 좋고 배우분들도 정말 연기 잘하시고 노래도 잘 부르셔요 최고입니다 안 보면 후회해요 다음 시즌에도 그대로 와 주세요 안 오면 안 돼요 꼭이에요 ㅠㅠ 최고입니다 ㅠㅠ,2023.04.24
94,미드나잇 : 앤틀러스,5,넘버가 중독성 있어요,넘버가 중독성 있어요,2023.04.24
95,미드나잇 : 앤틀러스,5,재밌었어요!,재밌었어요!  넘버가 좋아요 고상호 비지터가 제일 기억에 남네요,2023.04.24
96,미드나잇 : 앤틀러스,5,미드나잇,미드나잇 잘가ㅠㅠㅠ 고지터 잘가ㅠㅠ,2023.04.24
