musical_title,rate,review_title,review_text,review_date
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,짧지만 강렬한 공연이었어요,짧아서 너어어어무 아쉬웠어요ㅠㅠ 흥이 막 차오르는데 끝나버린..정말 신선한 공연이었습니다. 이런 공연은 처음이에요..! 크레이지 퍼포먼스라는 이름이 딱 어울리는 공연이었습니다..,2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,두번봐도 재밌는 공연!,또 보러가고싶어요!!,2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,내가 원했던 공연!,무대가 한곳에 정해져 있는 것이 아니라 원했던 공연을 너무 즐겁게 관람하고 아쉬움 후회 없는 돈안아까웟던 공연이얐다! 시간이 70분 밖에 되지 않지만 그 시간동안 배우들도 자신들의 에너지를 쏟아내는 모습이 정말 멋진 공연!!,2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,스트레스 다 날리고왔어요,반신반의 하면서 예매했던 공연인데 말그대로 스트레스 다 털어버리고 왔네요 파격적인 공연이였습니다^^,2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,정말 최고 !,"가격대비 이렇게 재밌고 , 엄청 즐겼던 공연이었습니다! 내년에도 꼭 다시 공연해주시면 안 될까요ㅠㅠ?끝나갈 때 한 번 다녀온게 너무 아쉽습니다 ㅠㅠ!",2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,심장 쿵쾅!!,몇 년 전에 보고 올해 8월 11일에 다시 봤어요. 전에 봤던 공연 흐름과 비슷해서 감동은 쬐금 덜했지만 새로운 형태의 퍼포먼스도 추가된거 같고 좋았어요 굳이 매번 바뀔 필요는 없다고 생각해요~ 여전히 파워풀하고 출연 배우분들 다 멋있었어요^^,2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,최고^^,공연을 구경만 하는게 아니라 같이 즐길수 있다는게 진짜 매력적..처음엔 쑥스러웠지만 나중엔 나도 함께 즐기고 있더라는^^,2019.08.12
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,3,가족이 보고 온 후기,신났고 흥미롭고 클럽이 이렇겠구나 할정도의 클럽분위기에  공연시간은 짧아 아쉬웠고 끝나고 보니 감동도 더이상 그 무엇은 없었던 그냥 ㆍㆍㆍ 마지막 다시한번 뛰고 싶었던 관중들의 바램이 무색하게 그냥 끝나서 마지막 공연인데 다들 터벅터벅 걸어나가며 아쉬운 한마디들ㆍㆍㆍ  야구의 우승했을때의 기쁨도 가수의 콘서트가 끝나고의 감동도 그런게 아닌 그저 창작공연이라고 하기에도  부족함이 많았네요ㆍ입장전 주신 맥주는 미지근했으며 못마시는 미성년들에겐 생수서비스라도 있었으면 했습니다 .전체적으로 좋은 이미지도 있었으나 솔직한후기도 필요할듯해서 적어보았습니다ㆍ,2019.08.11
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,최고 중에 최고의 공연,작년부터 너무 보고 싶었던 공연인데 지방에 살고 있어서 못 봤다가 이번에 서울 놀러 오면서 겨우 마지막 날 공연 봤어요!공연장에서 자유롭게 촬영이 가능하기 때문에 대략 어떤 장면이 나오는 지 알고 있었음에도 불구하고 너무 재밌고 신기했어요! 영상으로 담아낼 수 없는 공연이었습니다! 마지막 날 전에 공연을 봤다면 최소 두번은 보러 왔을거예요! 내년에도 공연해주세요 :),2019.08.11
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,너무 좋은공연,아깝지 않은 공연 입니다 진짜 강추강추!!,2019.08.11
